steps_mean,steps_median,steps_std,steps_min,steps_max,apples_mean,apples_median,apples_std,apples_min,apples_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max
8.195333333333334,7.0,14.630829717491153,1.0,203.0,0.25133333333333335,0.0,0.47905972719716505,0.0,3.0,157.8171522655428,8.5,365.12391628853993,2.0,5025.506959415782
8.438,7.0,16.205909086914357,1.0,201.0,0.2753333333333333,0.0,0.5133467530713415,0.0,4.0,183.35042277638217,8.0,474.02365855648003,2.0,9194.157014813387
8.218666666666667,7.0,14.621497354542347,1.0,201.0,0.286,0.0,0.5293429889967373,0.0,3.0,195.08501654752243,8.5,465.09946326461926,2.0,5024.719635813122
7.972666666666667,7.0,11.842012197633005,1.0,201.0,0.2906666666666667,0.0,0.5299492638189266,0.0,4.0,196.51960134091382,9.0,494.8600812082833,2.0,9156.577725454292
7.982666666666667,7.0,11.792979531154211,1.0,201.0,0.2773333333333333,0.0,0.5076936959317979,0.0,3.0,179.83614011109637,9.0,416.3483537278963,2.0,5024.719635813122
8.265333333333333,7.0,14.59905013652905,1.0,201.0,0.294,0.0,0.5362499417249386,0.0,3.0,201.60153123288566,9.0,490.2756998251782,2.0,5028.82964176195
8.024666666666667,7.0,12.859395717615282,1.0,201.0,0.2653333333333333,0.0,0.4995980606669948,0.0,4.0,172.6028372060051,8.0,454.276025925028,2.0,9165.258404742544
8.089333333333334,7.0,10.776580451248078,1.0,201.0,0.29733333333333334,0.0,0.5350322939370628,0.0,4.0,201.46158818985185,9.0,500.5548579342435,2.0,9186.292042124109
7.984666666666667,8.0,6.4627469563818005,1.0,201.0,0.31466666666666665,0.0,0.5474043802853202,0.0,4.0,213.8720243013537,9.0,528.6474850704831,2.0,9167.35002491506
7.608666666666666,7.0,4.069994867591632,1.0,28.0,0.29533333333333334,0.0,0.5330211586377744,0.0,3.0,199.02119307506038,9.0,457.19614690882764,2.0,5025.506959415782
7.864,7.0,6.198077981654205,1.0,201.0,0.294,0.0,0.526210350842069,0.0,4.0,195.11857013714177,9.0,493.6227685252308,2.0,9175.378187074351
7.997333333333334,7.0,6.564347610810655,1.0,201.0,0.29933333333333334,0.0,0.5431999836360659,0.0,3.0,206.90453451675205,9.0,508.3460091966218,2.0,5027.633040365744
7.992666666666667,7.0,4.46011355112052,1.0,43.0,0.3406666666666667,0.0,0.5732476680187097,0.0,3.0,238.139253691642,9.0,549.0230675463274,2.0,5028.82964176195
8.338,8.0,6.898387927624831,1.0,201.0,0.35933333333333334,0.0,0.5973939701365888,0.0,4.0,260.8879352725787,10.0,629.3372214373127,2.0,9132.894929427055
8.322,8.0,6.783483569179875,1.0,201.0,0.31533333333333335,0.0,0.5714585627050214,0.0,4.0,229.86070263256155,9.0,611.5600552898759,2.0,9173.423708485365
8.422,8.0,8.45513153849976,1.0,205.0,0.3566666666666667,0.0,0.584341985104233,0.0,5.0,251.26553837315254,10.0,649.871295722118,2.0,14662.113470381037
8.950666666666667,8.0,12.473768458471383,1.0,217.0,0.3626666666666667,0.0,0.6211330149188837,0.0,4.0,278.99603033987074,10.0,752.9494187487886,2.0,9195.571285864862
8.478666666666667,7.0,7.125087944876345,1.0,201.0,0.38,0.0,0.6257795138864807,0.0,4.0,288.43824889050285,9.0,724.9463020792217,2.0,9179.175903267498
8.813333333333333,7.0,12.438427910668167,1.0,223.0,0.35933333333333334,0.0,0.6214602874592139,0.0,5.0,279.07937854573885,9.0,810.7578398392411,2.0,14646.91420166846
9.007333333333333,8.0,10.560016393084918,1.0,211.0,0.36866666666666664,0.0,0.6424574348200475,0.0,5.0,296.8035498160652,10.0,811.2116569377881,2.0,14653.121096100667
10.268666666666666,8.0,17.199161361983773,1.0,216.0,0.43133333333333335,0.0,0.6985352929920975,0.0,8.0,366.2606682699088,10.0,1272.8957090842205,2.0,39213.508864213705
10.264666666666667,8.0,15.725434330691437,1.0,204.0,0.444,0.0,0.744891938471615,0.0,6.0,411.84385780194106,10.0,1299.5505492317031,2.0,21427.03293523281
10.879333333333333,8.0,18.615390753054015,1.0,206.0,0.482,0.0,0.7423000291885575,0.0,6.0,426.78265999952197,11.0,1265.5565835868033,2.0,21473.902668300754
12.077333333333334,8.0,21.525411793712305,1.0,219.0,0.514,0.0,0.8052767640176057,0.0,7.0,499.96274444908926,11.0,1483.9178064785885,2.0,29463.420010924365
13.658,9.0,25.805161680046368,1.0,228.0,0.5486666666666666,0.0,0.8097107851298238,0.0,5.0,521.79564467078,12.0,1258.0833804631927,2.0,14620.54728337078
13.945333333333334,8.0,25.929539362579423,1.0,237.0,0.59,0.0,0.9362513907421802,0.0,8.0,680.4549731789858,11.0,2238.9073344641074,2.0,39213.508864213705
16.958,9.0,32.456148405707864,1.0,218.0,0.6513333333333333,0.0,0.9383131436549077,0.0,8.0,722.3059890706604,15.5,2099.925375649594,2.0,39326.20780851821
16.471333333333334,9.0,30.21246726472736,1.0,239.0,0.7346666666666667,0.0,1.075917386336991,0.0,9.0,946.9985817036005,15.0,2659.216167889437,2.0,50457.28283605685
19.961333333333332,10.0,37.88441858542316,1.0,226.0,0.7973333333333333,0.0,1.0802435939278798,0.0,7.0,1004.5187649341163,202.0,2497.734570542449,2.0,29653.04688875905
20.046666666666667,10.0,36.8672278438302,1.0,223.0,0.814,0.0,1.10547305108115,0.0,7.0,1053.1745869683891,202.0,2742.9147986835533,2.0,29736.121301207197
21.516666666666666,11.0,38.75733550639873,1.0,286.0,0.872,1.0,1.1757051784638302,0.0,8.0,1202.1897517628477,504.6560069670091,3138.504210776459,2.0,39302.76963995176
21.270666666666667,11.0,36.22216733192842,1.0,228.0,0.8906666666666667,1.0,1.222039097392369,0.0,8.0,1289.2612159295395,505.0,3499.7489959534246,2.0,39341.604029039634
23.61,12.0,40.086447003112326,1.0,242.0,0.9513333333333334,1.0,1.2332740526293775,0.0,8.0,1364.9823946210136,506.93009952933687,3420.834587000746,2.0,39254.707619056506
24.748666666666665,12.0,43.405178242028015,1.0,251.0,0.916,1.0,1.167737413405371,0.0,10.0,1234.3188319122953,506.93009952933687,3191.4897470807045,2.0,62771.231606039364
26.965333333333334,12.0,46.65711948054898,1.0,282.0,0.938,1.0,1.2455879468481275,0.0,8.0,1370.4585266087192,506.3059795968147,3466.979209248652,2.0,39110.69102254046
27.324666666666666,13.0,45.087965041189825,1.0,247.0,1.0373333333333334,1.0,1.3361410437857557,0.0,10.0,1621.0098781139698,507.5377111733102,4098.005618408126,2.0,63128.48710870472
27.881333333333334,13.0,46.49000521498022,1.0,239.0,1.032,1.0,1.3551049159874424,0.0,11.0,1648.3575829139938,507.23390535132353,4294.761050438859,2.0,77462.09093440416
27.618666666666666,13.0,43.675194159715986,1.0,227.0,1.0373333333333334,1.0,1.2904545280206074,0.0,9.0,1544.444556916939,508.130294873592,3596.7366301578295,2.0,50285.87999092806
31.176,15.0,48.69781333899912,1.0,260.0,1.0973333333333333,1.0,1.4051783595765421,0.0,8.0,1810.7711357121102,508.130294873592,4443.569147235193,2.0,39278.93176693651
31.468666666666667,15.0,49.840850229059654,1.0,258.0,1.116,1.0,1.4009082767975924,0.0,11.0,1828.7075381999953,508.7090444891644,4749.1702715345555,2.0,78082.80969713711
32.547333333333334,16.0,49.93153739093382,1.0,243.0,1.1546666666666667,1.0,1.4114100120879909,0.0,8.0,1884.299325412841,508.7090444891644,4134.673178180152,2.0,39093.04453237653
33.58,16.0,49.59952553536509,1.0,235.0,1.238,1.0,1.5006740707650903,0.0,10.0,2158.638751915921,509.8288324890523,4913.268150487149,2.0,63236.45591541978
34.88933333333333,16.0,51.561546584855485,1.0,248.0,1.2366666666666666,1.0,1.576701902354687,0.0,10.0,2308.5617919187566,509.27494660788676,5813.937777155223,2.0,63418.942103488465
32.95666666666666,16.0,49.16554473296202,1.0,269.0,1.2033333333333334,1.0,1.4479832718493526,0.0,10.0,2010.5883446211324,509.27494660788676,4342.529472219146,2.0,62371.58155982295
33.612,17.0,49.52416369140759,1.0,269.0,1.2446666666666666,1.0,1.4695140542218559,0.0,9.0,2104.148272331767,509.8288324890523,4545.022873057949,2.0,50157.91508014494
37.001333333333335,18.0,53.36002247209257,1.0,270.0,1.3333333333333333,1.0,1.6474896728727082,0.0,12.0,2590.046290155007,510.37141366045626,6392.085789017041,2.0,94800.29602392431
36.00533333333333,18.0,51.760473705543134,1.0,262.0,1.3693333333333333,1.0,1.626732785541484,0.0,9.0,2593.1053302592522,510.9033071987262,5826.722631127422,2.0,50476.61514697809
37.606,19.0,51.871663079822945,1.0,258.0,1.4246666666666667,1.0,1.6694285116636636,0.0,10.0,2766.6014041619364,511.42505421866946,5917.5790178353955,2.0,62797.73905623477
35.489333333333335,19.0,48.39580442788633,1.0,237.0,1.4766666666666666,1.0,1.6860572021402145,0.0,12.0,2889.5162061824763,511.93713373395843,6408.602989044071,2.0,94610.69567408306
35.291333333333334,20.0,46.78414038491629,1.0,253.0,1.5506666666666666,1.0,1.7214624273822794,0.0,9.0,3081.112889958148,513.4194329659408,6144.107765668527,2.0,50388.196594888046
37.068,19.0,49.94041158554196,1.0,256.0,1.508,1.0,1.7260560052713625,0.0,10.0,3018.021752439694,512.4399732688559,6274.744326700716,2.0,62095.47892311474
38.409333333333336,20.0,51.62769714880656,1.0,310.0,1.612,1.0,1.8669375993856892,0.0,17.0,3615.5246804024573,512.933957131351,10922.644307193163,2.0,317161.55096439447
37.98866666666667,20.0,50.90551251965634,1.0,268.0,1.6146666666666667,1.0,1.8204902880512406,0.0,10.0,3415.233333421234,512.933957131351,6906.945636135746,2.0,63188.91612881379
37.937333333333335,21.0,49.053345854850264,1.0,256.0,1.7073333333333334,1.0,1.885474181443196,0.0,11.0,3746.1709629736106,514.3660984058746,7535.571026047077,2.0,77613.48330142553
37.385333333333335,20.0,48.945733742130734,1.0,289.0,1.5833333333333333,1.0,1.8019588107266924,0.0,9.0,3315.6380390250806,513.4194329659408,6787.14370546574,2.0,50408.15636637356
39.214666666666666,20.0,51.848811476788505,1.0,306.0,1.716,1.0,2.007820709127187,0.0,13.0,4066.827375438919,513.6580749912384,8708.388392610317,2.0,114952.76733129208
42.473333333333336,21.0,55.560609147928616,1.0,318.0,1.768,1.0,2.02867181508822,0.0,13.0,4230.496269496929,514.8278426537764,9434.716946463102,2.0,114747.76834673717
45.498666666666665,24.0,55.98503965247224,1.0,279.0,1.954,1.0,2.172529401412096,0.0,12.0,4997.154136443775,517.8647177732478,9954.25939676248,2.0,93593.51538012283
48.06733333333333,25.0,57.65584214014126,1.0,288.0,2.026,1.0,2.233380994516311,0.0,11.0,5328.338901529372,517.8647177732478,10082.374669982286,2.0,76685.2891606274
51.678666666666665,26.0,62.82764315879508,1.0,312.0,2.022,1.0,2.25924382629823,0.0,13.0,5397.34491020839,517.0299792107267,10460.566033714687,2.0,112886.61810183995
48.84866666666667,26.0,58.51187142984082,1.0,287.0,2.1206666666666667,1.0,2.3584118008147392,0.0,15.0,5955.128930497373,521.870383944595,12157.368637773869,2.0,177003.4393949716
52.97266666666667,29.0,63.227978402673045,1.0,369.0,2.168,1.0,2.3854648743309275,0.0,15.0,6155.470835153744,537.5549863403774,12725.84197724526,2.0,176105.62384378453
56.732,31.0,64.67091187440198,1.0,351.0,2.2706666666666666,2.0,2.4407798389494744,0.0,14.0,6560.267734901229,1898.4748783403347,12222.130600143513,2.0,140462.57128891387
57.037333333333336,32.0,64.93246701680823,1.0,338.0,2.280666666666667,2.0,2.46560869203169,0.0,12.0,6652.165727289659,1925.9942295655947,12305.884536613143,2.0,95147.43831172818
59.736,31.0,68.07316385576135,1.0,311.0,2.2226666666666666,1.0,2.519474724796597,0.0,16.0,6736.593884702737,535.418668009005,14057.281821608904,2.0,229231.99002700314
59.300666666666665,33.0,66.29105218319857,1.0,289.0,2.272666666666667,1.0,2.4805213609687424,0.0,13.0,6687.500797749721,539.8287475969225,12343.602360724253,2.0,115053.77024774432
57.798,32.0,65.42213587667914,1.0,316.0,2.3026666666666666,2.0,2.459619121372702,0.0,13.0,6707.631736802474,1909.6957041631517,12557.801772924931,2.0,115804.28000301048
66.10533333333333,35.0,71.58445528340788,1.0,302.0,2.3586666666666667,1.0,2.4756194286593316,0.0,10.0,6874.089030004228,540.1583850829868,11642.735340617806,2.0,63329.2893323572
65.94466666666666,35.0,71.03950266029615,1.0,284.0,2.3953333333333333,2.0,2.571195225744029,0.0,13.0,7326.496759349838,1925.992607223997,13629.892033859207,2.0,115213.22749201779
63.175333333333334,34.0,70.18562477380172,1.0,338.0,2.292666666666667,1.0,2.48442070153632,0.0,14.0,6758.951858803709,539.98448102795,12918.21583546441,2.0,140438.79918258317
64.464,34.0,70.72362667925526,1.0,322.0,2.392,2.0,2.54499561230794,0.0,15.0,7238.347929782733,1933.6077085685763,13760.410235334828,2.0,173936.8178694849
65.82733333333333,36.0,70.82736890653374,1.0,349.0,2.406,1.0,2.6622980048572074,0.0,13.0,7651.303030027407,539.9837089687841,13975.333269113666,2.0,115637.31402601326
67.022,36.0,71.73578499837674,1.0,365.0,2.517333333333333,2.0,2.732099233597166,0.0,16.0,8299.081548124448,2117.0924548420157,16640.214726757382,2.0,230269.77415555407
69.87333333333333,41.0,72.99490362727768,1.0,311.0,2.558666666666667,2.0,2.6949133979076625,0.0,15.0,8248.55796359323,1968.2550318792134,15332.897464140442,2.0,175214.37457427298
69.278,39.0,72.58451200267633,1.0,316.0,2.6053333333333333,2.0,2.7442494217707125,0.0,17.0,8629.052248209231,2138.2954148286412,17131.87537952872,2.0,318408.21091536176
69.47266666666667,37.0,73.77623772522485,1.0,311.0,2.518,2.0,2.7972026502680616,0.0,16.0,8553.831384802856,1929.8107766817593,17464.07838896363,2.0,229872.6958758742
73.80866666666667,39.5,78.06468295515513,1.0,397.0,2.51,2.0,2.7682545644021492,0.0,15.0,8406.328806788177,1936.630111082474,17158.559346339833,2.0,175597.47098714332
72.582,42.0,75.35679095255229,1.0,387.0,2.596,2.0,2.7953742742848107,0.0,17.0,8827.55911935313,1963.9473513111889,18355.122208175257,2.0,318010.9934797036
76.03066666666666,39.0,78.6314211552156,1.0,358.0,2.608,2.0,2.81442759129928,0.0,16.0,8882.778346139134,1938.8844710356088,17821.34233982432,2.0,228049.68534848132
76.73666666666666,43.5,77.47451616857994,1.0,325.0,2.6773333333333333,2.0,2.9021634841767425,0.0,16.0,9453.436500759546,1940.389043447744,18784.732161985747,2.0,228814.1754353506
82.34733333333334,47.0,79.84409825542663,1.0,378.0,2.764,2.0,2.8886508961797372,0.0,16.0,9720.2850019817,2136.28099770515,19593.058502189284,2.0,229113.3943968124
87.628,55.0,82.75963760191317,1.0,366.0,2.8193333333333332,2.0,3.041275974908485,0.0,18.0,10595.065635283716,2132.8778490952654,22717.00670683577,2.0,468397.12735360704
92.90466666666667,61.0,85.36561121565417,1.0,449.0,3.186,2.0,3.303241438345069,0.0,16.0,12979.238760168379,2144.0127147267076,24153.017615098775,2.0,228235.24853495543
96.16466666666666,67.0,84.00253300678233,1.0,402.0,3.266,2.0,3.3389485370896828,0.0,17.0,13485.521407992026,2146.369970900002,24795.397002873575,2.0,315576.85831108567
96.69733333333333,68.0,85.82509574451727,1.0,444.0,3.344,2.0,3.4361311577606193,0.0,16.0,14170.903018836503,2145.250174271425,25111.72461335358,2.0,228173.5377605221
102.69,76.0,87.10766843395592,1.0,419.0,3.5606666666666666,2.0,3.6136296926436104,0.0,16.0,16241.67978265144,2149.1313553086493,30136.93177291729,2.0,231714.77109072733
105.066,79.0,86.88515970712913,1.0,395.0,3.6613333333333333,2.0,3.6878139263736665,0.0,18.0,17479.846823123593,2149.47614812514,35351.810366391685,2.0,472239.5886260525
113.51733333333334,95.0,89.77917557107673,1.0,431.0,3.9033333333333333,3.0,3.837445620316839,0.0,19.0,19620.973352895366,4510.993366086805,40250.792743294005,2.0,758138.9952256414
116.99733333333333,99.0,92.72125246973079,1.0,521.0,4.324666666666666,3.0,4.003239299478472,0.0,21.0,23934.97978028598,4997.3925118604275,72483.77069779736,2.0,2385760.185982558
119.08466666666666,104.5,91.30101951724794,1.0,428.0,4.342,3.0,4.241505550312687,0.0,19.0,25187.006714737217,4962.492903769537,50049.63551907995,2.0,757111.7225168986
123.89466666666667,114.0,91.95639313404057,1.0,437.0,4.454,3.0,4.253925716323687,0.0,17.0,24926.115133418778,4990.894233550496,41815.347562599214,2.0,316838.9979845521
126.35333333333334,115.5,93.09636846957149,1.0,451.0,4.577333333333334,3.0,4.28299189300605,0.0,17.0,25875.11937949256,4989.400564473582,42897.71367852309,2.0,316248.1517851611
128.20733333333334,126.5,92.48355716678627,1.0,472.0,4.665333333333334,3.0,4.349099319271622,0.0,18.0,27244.835154109278,5004.18860149733,46862.256472847,2.0,471471.2849996725
128.032,122.0,93.73087169835418,1.0,475.0,4.828,3.0,4.420228048415602,0.0,18.0,29170.10801267492,5020.978303201931,50479.73511848033,2.0,470317.4735429646
132.20733333333334,124.5,94.24213678722603,1.0,458.0,4.939333333333333,4.0,4.543235215374857,0.0,21.0,32721.814963434874,8184.476506153298,82578.10088469266,2.0,2388619.4732669652
137.91866666666667,133.0,94.60164225964697,1.0,507.0,5.1273333333333335,4.0,4.580587977784318,0.0,19.0,32819.34998834962,9011.660263314148,57682.47065700241,2.0,755769.3835877741
139.02333333333334,141.0,91.8081484522056,1.0,466.0,5.450666666666667,4.0,4.671998097412093,0.0,21.0,37128.012117735016,9110.796637117597,83131.1280770199,2.0,2385035.8192715445
134.66866666666667,129.0,95.61972016738434,1.0,508.0,5.402,4.0,4.724869945300082,0.0,19.0,36153.35928306807,9090.0441696282,60461.384168996534,2.0,757628.817474096
141.58733333333333,142.5,99.56359963806496,1.0,503.0,5.324666666666666,4.0,4.770806174595186,0.0,18.0,36181.20403714397,9013.30198896427,60407.81629285744,2.0,471400.4043780876
137.24333333333334,135.0,97.40762524338409,1.0,479.0,5.312666666666667,4.0,4.8714377982503505,0.0,19.0,37669.25186079395,9021.441574695627,67018.04091782609,2.0,755437.7923356657
143.93266666666668,141.0,99.4038235325427,1.0,483.0,5.680666666666666,4.0,4.960916537182307,0.0,22.0,46300.326994784016,9129.118225443917,151270.27182355785,2.0,4504819.108062775
151.27533333333332,154.5,102.96801861851195,1.0,571.0,5.868666666666667,5.0,5.138944595493861,0.0,20.0,47979.83206209407,13114.410087881592,98374.2226316055,2.0,1308463.2430359067
150.72533333333334,150.5,102.97572153128566,1.0,538.0,5.8,5.0,5.061883707343212,0.0,23.0,50480.609006557344,13347.498245245577,237782.76516015572,2.0,8731100.682150409
151.02066666666667,157.0,107.66670286686698,1.0,583.0,5.979333333333333,5.0,5.3529032205793605,0.0,24.0,72241.1407006736,13178.926532531272,513610.5383235209,2.0,17160900.341489512
162.21733333333333,174.0,110.08482532221333,1.0,591.0,6.219333333333333,5.0,5.463017440531886,0.0,21.0,61090.12258050191,14268.386387533426,153711.3702649971,2.0,2384852.952144648
163.608,182.0,110.99944595657524,1.0,574.0,6.372,5.0,5.647207215370561,0.0,25.0,97351.67294952735,13323.011259470131,911836.3679526588,2.0,33961807.09194524
165.95466666666667,190.0,111.69193022874224,1.0,572.0,6.006666666666667,4.0,5.528105964573721,0.0,23.0,65349.58830857495,9079.963169610626,267564.8917633479,2.0,8737856.719710669
166.35333333333332,183.0,112.8781134183633,1.0,574.0,6.33,5.0,5.588658157375525,0.0,23.0,77385.62795366147,13405.99534939442,312635.77151681186,2.0,8732281.511268958
174.144,199.5,113.63583031186364,1.0,644.0,6.832,5.0,5.839273014111717,0.0,24.0,103039.53805725144,14549.498347694767,543104.330935108,2.0,17157364.27764468
176.11266666666666,199.0,118.79329374823966,2.0,587.0,6.814,5.0,6.064382683615319,0.0,25.0,204414.9239553038,14489.021810166785,1557372.0462374976,3.0,33971967.725741625
178.17066666666668,198.0,124.13209176607886,1.0,585.0,7.543333333333333,6.0,6.3676360518554205,0.0,27.0,337327.0572419447,21203.675544765712,4079249.9621697203,2.0,134704078.72555348
191.20266666666666,201.0,124.22449675039496,1.0,629.0,7.858,7.0,6.459863466049418,0.0,28.0,483211.53588366776,27322.03564537918,7178881.3056906955,2.0,268954556.6423446
189.30333333333334,201.0,132.64492196168771,1.0,635.0,8.342,7.0,6.846680655616998,0.0,27.0,632043.1427559088,28940.78978194542,5850055.792921218,2.0,134699228.7093097
206.45133333333334,209.0,135.32874897161437,1.0,661.0,8.948666666666666,8.0,7.098593632231355,0.0,28.0,866465.6779018271,37365.03120969531,8498262.511196649,2.0,268961376.2264826
213.09266666666667,216.0,138.29904342723736,1.0,633.0,9.654,9.0,7.362310597450596,0.0,28.0,1456878.7343947836,49396.21230001763,12052334.325331088,2.0,268960259.29000723
222.83333333333334,228.0,136.229870276513,1.0,681.0,10.025333333333334,10.0,7.338348466938744,0.0,28.0,1486680.2461694288,60278.180536769294,10675335.343153687,2.0,268954260.0119907
226.00733333333332,225.0,138.30189422499686,3.0,688.0,9.644,9.0,7.419249557738303,0.0,29.0,2047423.9982197718,49034.88997286785,19496942.222217724,4.0,537434352.7152615
228.036,228.0,138.81934076585534,2.0,635.0,9.750666666666667,9.0,7.48521873798993,0.0,28.0,1899212.7191900495,48690.40726365471,13538185.02217692,3.0,268955073.9807045
222.66133333333335,223.0,138.50144633982066,2.0,656.0,9.666,8.5,7.546728474422984,0.0,30.0,3497596.685186711,42652.45534159748,35332664.81410449,4.0,1074350794.643929
220.84333333333333,221.0,134.95483734280228,1.0,738.0,9.957333333333333,10.0,7.408880677193343,0.0,31.0,3513441.2398509807,61592.1188968944,57169470.305951566,2.0,2148127303.773737
222.47533333333334,227.0,138.51275774535074,1.0,702.0,9.811333333333334,9.0,7.345910759660023,0.0,30.0,3586321.893708327,49299.521164677106,43550642.217044204,2.0,1074350415.1797779
242.804,245.0,131.54114280584105,1.0,663.0,10.592666666666666,11.0,7.316379766584624,0.0,30.0,3095978.0719414526,72378.02523435614,34734416.24096157,2.0,1074346149.9231641
223.81933333333333,225.0,133.85434382027188,1.0,626.0,9.812666666666667,9.0,7.445730737961333,0.0,29.0,3449872.2223157655,47020.25816872761,26339014.978288863,2.0,537434875.5344716
235.434,234.0,132.91173127555996,1.0,667.0,10.426,10.0,7.508696557991939,0.0,29.0,4228151.999124778,62421.07028962583,31602783.215731118,2.0,537435395.8078433
241.47866666666667,246.0,132.97401830767126,2.0,617.0,11.168666666666667,12.0,7.813335921501278,0.0,31.0,8163823.720915996,90904.92769632832,75961128.01035626,3.0,2148136423.86963
239.574,239.0,134.10446372386963,2.0,640.0,10.671333333333333,10.0,7.911298558952815,0.0,32.0,13480277.092069764,62400.001054377935,165467334.45667863,3.0,4295664646.080158
